1.506134345744251002e-04
1.363636364100512428e-03
-1.945358660788965000e-04
-5.848137097766956671e-01
7.692291120703462770e-01
7.289021978565266568e-01
-1.288574060908728447e-01
6.636456421326193400e-01
-1.774535112351263433e-01
-1.385611314042770326e-01
-7.565465803726790783e-01
3.755446131797374187e-01
-1.432222607566442998e-02
2.311983647873942782e-01
-4.006733661449767281e-01
-8.633029671099918981e-05
-2.519258323631113359e-04
5.713517410510508820e-02
1.379738142524634384e-03
-6.973767432964460798e-03
8.398502281682228565e-01
-3.967084390397426080e-02
8.283917091641711597e-03
-1.122132790342195596e+00
